product_id,product_name,category,criticality,snapshot_date,stock_quantity,avg_daily_usage,usage_trend_pct,days_until_stockout
THY-0039,FDR Battery Pack,Avionics,High,2026-06-08,7,0.43,-2.1,22
THY-0039,FDR Battery Pack,Avionics,High,2026-06-22,27,0.37,-14.1,64
THY-0039,FDR Battery Pack,Avionics,High,2026-07-06,22,0.36,-3.9,49
THY-0040,Main Battery Pack,Electrical,Medium,2025-12-08,37,1.08,0.0,32
THY-0040,Main Battery Pack,Electrical,Medium,2025-12-22,21,1.18,9.4,15
THY-0040,Main Battery Pack,Electrical,Medium,2026-01-05,38,1.24,5.7,34
THY-0040,Main Battery Pack,Electrical,Medium,2026-01-19,20,1.28,2.5,21
THY-0040,Main Battery Pack,Electrical,Medium,2026-02-02,65,0.98,-23.2,69
THY-0040,Main Battery Pack,Electrical,Medium,2026-02-16,54,0.8,-17.9,58
THY-0040,Main Battery Pack,Electrical,Medium,2026-03-02,42,0.8,-0.5,38
THY-0040,Main Battery Pack,Electrical,Medium,2026-03-16,30,0.91,13.2,24
THY-0040,Main Battery Pack,Electrical,Medium,2026-03-30,18,0.87,-4.4,15
THY-0040,Main Battery Pack,Electrical,Medium,2026-04-13,57,1.15,32.2,48
THY-0040,Main Battery Pack,Electrical,Medium,2026-04-27,40,1.24,8.7,33
THY-0040,Main Battery Pack,Electrical,Medium,2026-05-11,23,1.21,-2.5,20
THY-0040,Main Battery Pack,Electrical,Medium,2026-05-25,5,1.26,3.8,8
THY-0040,Main Battery Pack,Electrical,Medium,2026-06-08,39,1.06,-15.6,44
THY-0040,Main Battery Pack,Electrical,Medium,2026-06-22,27,0.87,-18.3,28
THY-0040,Main Battery Pack,Electrical,Medium,2026-07-06,14,0.87,0.4,14
THY-0041,AC Generator,Electrical,Medium,2025-12-08,4,0.93,0.0,5
THY-0041,AC Generator,Electrical,Medium,2025-12-22,30,0.78,-16.0,41
THY-0041,AC Generator,Electrical,Medium,2026-01-05,17,0.95,21.9,25
THY-0041,AC Generator,Electrical,Medium,2026-01-19,33,0.71,-25.5,54
THY-0041,AC Generator,Electrical,Medium,2026-02-02,23,0.71,-0.2,40
THY-0041,AC Generator,Electrical,Medium,2026-02-16,15,0.62,-12.0,29
THY-0041,AC Generator,Electrical,Medium,2026-03-02,28,0.46,-25.7,45
THY-0041,AC Generator,Electrical,Medium,2026-03-16,20,0.64,38.3,30
THY-0041,AC Generator,Electrical,Medium,2026-03-30,11,0.58,-8.4,16
THY-0041,AC Generator,Electrical,Medium,2026-04-13,31,0.87,49.5,35
THY-0041,AC Generator,Electrical,Medium,2026-04-27,17,1.0,14.5,24
THY-0041,AC Generator,Electrical,Medium,2026-05-11,41,1.02,2.2,62
THY-0041,AC Generator,Electrical,Medium,2026-05-25,31,0.71,-30.1,54
THY-0041,AC Generator,Electrical,Medium,2026-06-08,23,0.6,-16.3,41
THY-0041,AC Generator,Electrical,Medium,2026-06-22,15,0.6,-0.2,24
THY-0041,AC Generator,Electrical,Medium,2026-07-06,6,0.59,-1.1,11
THY-0042,LED Landing Light,Electrical,Low,2025-12-08,13,0.44,0.0,21
THY-0042,LED Landing Light,Electrical,Low,2025-12-22,5,0.59,33.0,6
THY-0042,LED Landing Light,Electrical,Low,2026-01-05,22,0.62,5.8,51
THY-0042,LED Landing Light,Electrical,Low,2026-01-19,14,0.59,-6.3,36
THY-0042,LED Landing Light,Electrical,Low,2026-02-02,8,0.45,-22.7,20
THY-0042,LED Landing Light,Electrical,Low,2026-02-16,3,0.38,-15.5,8
THY-0042,LED Landing Light,Electrical,Low,2026-03-02,13,0.38,-1.9,28
THY-0042,LED Landing Light,Electrical,Low,2026-03-16,7,0.38,0.6,17
THY-0042,LED Landing Light,Electrical,Low,2026-03-30,24,0.5,32.6,45
THY-0042,LED Landing Light,Electrical,Low,2026-04-13,17,0.52,3.0,31
THY-0042,LED Landing Light,Electrical,Low,2026-04-27,9,0.56,8.8,16
THY-0042,LED Landing Light,Electrical,Low,2026-05-11,0,0.65,16.6,1
THY-0042,LED Landing Light,Electrical,Low,2026-05-25,9,0.42,-35.4,20
THY-0042,LED Landing Light,Electrical,Low,2026-06-08,3,0.46,7.8,8
THY-0042,LED Landing Light,Electrical,Low,2026-06-22,16,0.34,-24.5,35
THY-0042,LED Landing Light,Electrical,Low,2026-07-06,11,0.34,-1.9,22
THY-0043,Wiring Harness Kit,Electrical,High,2025-12-08,6,0.44,0.0,17
THY-0043,Wiring Harness Kit,Electrical,High,2025-12-22,17,0.42,-5.8,38
THY-0043,Wiring Harness Kit,Electrical,High,2026-01-05,10,0.55,31.9,24
THY-0043,Wiring Harness Kit,Electrical,High,2026-01-19,3,0.43,-21.8,10
THY-0043,Wiring Harness Kit,Electrical,High,2026-02-02,14,0.45,3.6,45
THY-0043,Wiring Harness Kit,Electrical,High,2026-02-16,9,0.33,-26.6,30
THY-0043,Wiring Harness Kit,Electrical,High,2026-03-02,5,0.28,-13.5,16
THY-0043,Wiring Harness Kit,Electrical,High,2026-03-16,20,0.32,12.6,45
THY-0043,Wiring Harness Kit,Electrical,High,2026-03-30,14,0.42,30.6,28
THY-0043,Wiring Harness Kit,Electrical,High,2026-04-13,7,0.46,9.6,15
THY-0043,Wiring Harness Kit,Electrical,High,2026-04-27,14,0.5,8.4,35
THY-0043,Wiring Harness Kit,Electrical,High,2026-05-11,7,0.51,2.3,20
THY-0043,Wiring Harness Kit,Electrical,High,2026-05-25,15,0.44,-13.7,46
THY-0043,Wiring Harness Kit,Electrical,High,2026-06-08,10,0.37,-15.8,33
THY-0043,Wiring Harness Kit,Electrical,High,2026-06-22,6,0.34,-8.8,17
THY-0043,Wiring Harness Kit,Electrical,High,2026-07-06,19,0.35,3.9,45
THY-0044,Circuit Breaker (25A),Electrical,Medium,2025-12-08,17,0.98,0.0,18
THY-0044,Circuit Breaker (25A),Electrical,Medium,2025-12-22,7,0.72,-26.7,8
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-01-05,21,0.86,19.6,27
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-01-19,10,0.78,-9.0,14
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-02-02,22,0.76,-2.9,39
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-02-16,15,0.53,-30.2,27
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-03-02,33,0.58,9.8,45
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-03-16,23,0.68,16.9,27
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-03-30,12,0.76,11.9,16
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-04-13,31,0.98,29.0,33
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-04-27,19,0.82,-16.1,22
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-05-11,7,0.92,11.6,9
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-05-25,21,0.87,-4.8,34
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-06-08,12,0.63,-28.3,21
THY-0044,Circuit Breaker (25A),Electrical,Medium,2026-06-22,35,0.68,8.4,47
THY-0045,Static Inverter,Electrical,High,2025-12-08,27,0.78,0.0,32
THY-0045,Static Inverter,Electrical,High,2025-12-22,14,0.94,19.8,14
THY-0045,Static Inverter,Electrical,High,2026-01-05,0,0.98,4.3,0
THY-0045,Static Inverter,Electrical,High,2026-01-19,14,0.89,-8.8,20
THY-0045,Static Inverter,Electrical,High,2026-02-02,32,0.84,-5.4,46
THY-0045,Static Inverter,Electrical,High,2026-02-16,22,0.69,-18.0,32
THY-0045,Static Inverter,Electrical,High,2026-03-02,15,0.52,-24.3,21
THY-0045,Static Inverter,Electrical,High,2026-03-16,43,0.7,34.1,48
THY-0045,Static Inverter,Electrical,High,2026-03-30,34,0.65,-7.6,36
THY-0045,Static Inverter,Electrical,High,2026-04-13,22,0.82,26.9,24
THY-0045,Static Inverter,Electrical,High,2026-04-27,7,1.09,32.4,7
THY-0045,Static Inverter,Electrical,High,2026-05-11,18,1.1,1.0,21
THY-0045,Static Inverter,Electrical,High,2026-05-25,5,0.93,-15.5,8
THY-0045,Static Inverter,Electrical,High,2026-06-08,28,0.69,-25.4,44
THY-0045,Static Inverter,Electrical,High,2026-06-22,20,0.5,-27.1,29
THY-0045,Static Inverter,Electrical,High,2026-07-06,12,0.61,19.9,18
THY-0046,Relay Module,Electrical,High,2025-12-08,43,1.16,0.0,34
THY-0046,Relay Module,Electrical,High,2025-12-22,23,1.37,18.8,20
THY-0046,Relay Module,Electrical,High,2026-01-05,43,1.19,-13.5,46
THY-0046,Relay Module,Electrical,High,2026-01-19,26,1.2,1.0,30
THY-0046,Relay Module,Electrical,High,2026-02-02,12,0.96,-19.8,15
THY-0046,Relay Module,Electrical,High,2026-02-16,48,0.8,-17.2,57
THY-0046,Relay Module,Electrical,High,2026-03-02,37,0.82,2.9,39
THY-0046,Relay Module,Electrical,High,2026-03-16,27,0.73,-10.6,27
THY-0046,Relay Module,Electrical,High,2026-03-30,16,0.78,6.6,13
THY-0046,Relay Module,Electrical,High,2026-04-13,25,1.32,69.1,21
THY-0046,Relay Module,Electrical,High,2026-04-27,8,1.22,-7.7,9
THY-0046,Relay Module,Electrical,High,2026-05-11,25,1.22,-0.1,23
THY-0046,Relay Module,Electrical,High,2026-05-25,63,1.15,-5.4,76
THY-0046,Relay Module,Electrical,High,2026-06-08,51,0.89,-22.9,58
THY-0046,Relay Module,Electrical,High,2026-06-22,39,0.84,-5.0,45
THY-0046,Relay Module,Electrical,High,2026-07-06,29,0.71,-15.6,32
THY-0047,Position Light Assembly,Electrical,Medium,2025-12-08,14,0.71,0.0,18
THY-0047,Position Light Assembly,Electrical,Medium,2025-12-22,36,1.05,47.2,52
THY-0047,Position Light Assembly,Electrical,Medium,2026-01-05,24,0.85,-19.1,31
THY-0047,Position Light Assembly,Electrical,Medium,2026-01-19,14,0.73,-14.6,25
THY-0047,Position Light Assembly,Electrical,Medium,2026-02-02,6,0.61,-16.1,11
THY-0047,Position Light Assembly,Electrical,Medium,2026-02-16,26,0.54,-10.6,46
THY-0047,Position Light Assembly,Electrical,Medium,2026-03-02,20,0.47,-13.3,29
THY-0047,Position Light Assembly,Electrical,Medium,2026-03-16,11,0.63,34.0,17
THY-0047,Position Light Assembly,Electrical,Medium,2026-03-30,38,0.59,-6.3,50
THY-0047,Position Light Assembly,Electrical,Medium,2026-04-13,27,0.85,43.6,35
THY-0047,Position Light Assembly,Electrical,Medium,2026-04-27,15,0.83,-2.2,22
THY-0047,Position Light Assembly,Electrical,Medium,2026-05-11,2,0.9,8.1,2
THY-0047,Position Light Assembly,Electrical,Medium,2026-05-25,19,0.55,-39.3,31
THY-0047,Position Light Assembly,Electrical,Medium,2026-06-08,10,0.63,15.8,18
THY-0047,Position Light Assembly,Electrical,Medium,2026-06-22,33,0.6,-5.4,53
THY-0047,Position Light Assembly,Electrical,Medium,2026-07-06,25,0.61,2.6,36
THY-0048,Igniter Plug,Engine Parts,High,2025-12-08,14,0.73,0.0,20
THY-0048,Igniter Plug,Engine Parts,High,2025-12-22,3,0.74,0.7,4
THY-0048,Igniter Plug,Engine Parts,High,2026-01-05,28,0.77,4.0,47
THY-0048,Igniter Plug,Engine Parts,High,2026-01-19,17,0.74,-3.7,29
THY-0048,Igniter Plug,Engine Parts,High,2026-02-02,8,0.68,-7.6,17
THY-0048,Igniter Plug,Engine Parts,High,2026-02-16,24,0.55,-18.7,42
THY-0048,Igniter Plug,Engine Parts,High,2026-03-02,17,0.52,-6.2,27
THY-0048,Igniter Plug,Engine Parts,High,2026-03-16,9,0.55,6.1,16
THY-0048,Igniter Plug,Engine Parts,High,2026-03-30,27,0.57,3.8,35
THY-0048,Igniter Plug,Engine Parts,High,2026-04-13,17,0.68,19.4,21
THY-0048,Igniter Plug,Engine Parts,High,2026-04-27,4,0.92,34.1,5
THY-0048,Igniter Plug,Engine Parts,High,2026-05-11,16,0.67,-26.4,22
THY-0048,Igniter Plug,Engine Parts,High,2026-05-25,7,0.67,-0.9,12
THY-0048,Igniter Plug,Engine Parts,High,2026-06-08,34,0.56,-16.2,60
THY-0048,Igniter Plug,Engine Parts,High,2026-06-22,27,0.49,-13.0,47
THY-0048,Igniter Plug,Engine Parts,High,2026-07-06,20,0.51,4.3,34
THY-0049,Fuel Nozzle,Engine Parts,High,2025-12-08,2,0.29,0.0,6
THY-0049,Fuel Nozzle,Engine Parts,High,2025-12-22,10,0.23,-20.0,38
THY-0049,Fuel Nozzle,Engine Parts,High,2026-01-05,6,0.31,36.0,22
THY-0049,Fuel Nozzle,Engine Parts,High,2026-01-19,2,0.28,-11.4,11
THY-0049,Fuel Nozzle,Engine Parts,High,2026-02-02,8,0.23,-15.2,50
THY-0049,Fuel Nozzle,Engine Parts,High,2026-02-16,5,0.2,-14.7,30
THY-0049,Fuel Nozzle,Engine Parts,High,2026-03-02,3,0.16,-17.6,15
THY-0049,Fuel Nozzle,Engine Parts,High,2026-03-16,9,0.22,36.7,38
THY-0049,Fuel Nozzle,Engine Parts,High,2026-03-30,6,0.2,-8.9,22
THY-0049,Fuel Nozzle,Engine Parts,High,2026-04-13,2,0.3,47.9,9
THY-0049,Fuel Nozzle,Engine Parts,High,2026-04-27,7,0.32,5.8,33
THY-0049,Fuel Nozzle,Engine Parts,High,2026-05-11,3,0.32,-1.3,14
THY-0049,Fuel Nozzle,Engine Parts,High,2026-05-25,8,0.21,-32.4,45
THY-0049,Fuel Nozzle,Engine Parts,High,2026-06-08,5,0.19,-9.5,31
THY-0049,Fuel Nozzle,Engine Parts,High,2026-06-22,14,0.19,-2.8,55
THY-0049,Fuel Nozzle,Engine Parts,High,2026-07-06,11,0.17,-9.8,44
THY-0050,HPT Turbine Blade,Engine Parts,High,2025-12-08,27,0.91,0.0,25
THY-0050,HPT Turbine Blade,Engine Parts,High,2025-12-22,13,0.99,8.5,13
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-01-05,37,1.1,11.8,42
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-01-19,24,0.95,-13.9,28
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-02-02,11,0.94,-1.3,15
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-02-16,53,0.71,-24.3,60
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-03-02,43,0.68,-4.1,45
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-03-16,32,0.82,21.1,28
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-03-30,19,0.91,10.1,18
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-04-13,49,1.24,36.8,43
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-04-27,35,1.03,-17.0,32
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-05-11,20,1.06,3.1,21
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-05-25,5,1.06,0.0,6
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-06-08,26,0.8,-24.4,36
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-06-22,17,0.67,-16.5,23
THY-0050,HPT Turbine Blade,Engine Parts,High,2026-07-06,6,0.76,13.2,9
THY-0051,Starter Motor,Engine Parts,Medium,2025-12-08,30,0.73,0.0,34
THY-0051,Starter Motor,Engine Parts,Medium,2025-12-22,18,0.85,15.8,23
THY-0051,Starter Motor,Engine Parts,Medium,2026-01-05,8,0.71,-16.0,10
THY-0051,Starter Motor,Engine Parts,Medium,2026-01-19,37,0.79,10.5,63
THY-0051,Starter Motor,Engine Parts,Medium,2026-02-02,29,0.62,-21.0,48
THY-0051,Starter Motor,Engine Parts,Medium,2026-02-16,21,0.56,-9.6,36
THY-0051,Starter Motor,Engine Parts,Medium,2026-03-02,14,0.49,-13.5,24
THY-0051,Starter Motor,Engine Parts,Medium,2026-03-16,6,0.56,15.8,8
THY-0051,Starter Motor,Engine Parts,Medium,2026-03-30,20,0.62,10.1,23
THY-0051,Starter Motor,Engine Parts,Medium,2026-04-13,10,0.72,15.6,10
THY-0051,Starter Motor,Engine Parts,Medium,2026-04-27,22,0.91,26.6,28
THY-0051,Starter Motor,Engine Parts,Medium,2026-05-11,9,0.93,2.0,13
THY-0051,Starter Motor,Engine Parts,Medium,2026-05-25,36,0.85,-8.4,61
THY-0051,Starter Motor,Engine Parts,Medium,2026-06-08,27,0.66,-22.3,47
THY-0051,Starter Motor,Engine Parts,Medium,2026-06-22,19,0.54,-18.3,33
THY-0051,Starter Motor,Engine Parts,Medium,2026-07-06,11,0.58,8.1,17
THY-0052,Bleed Air Valve,Engine Parts,High,2025-12-08,25,0.91,0.0,25
THY-0052,Bleed Air Valve,Engine Parts,High,2025-12-22,8,1.18,29.3,8
THY-0052,Bleed Air Valve,Engine Parts,High,2026-01-05,36,1.3,10.7,39
THY-0052,Bleed Air Valve,Engine Parts,High,2026-01-19,22,1.0,-23.3,32
THY-0052,Bleed Air Valve,Engine Parts,High,2026-02-02,9,0.93,-7.1,12
THY-0052,Bleed Air Valve,Engine Parts,High,2026-02-16,27,0.74,-20.0,36
THY-0052,Bleed Air Valve,Engine Parts,High,2026-03-02,15,0.81,8.7,21
THY-0052,Bleed Air Valve,Engine Parts,High,2026-03-16,50,0.79,-2.1,43
THY-0052,Bleed Air Valve,Engine Parts,High,2026-03-30,38,0.81,2.7,36
THY-0052,Bleed Air Valve,Engine Parts,High,2026-04-13,21,1.2,47.4,21
THY-0052,Bleed Air Valve,Engine Parts,High,2026-04-27,7,1.02,-14.5,4
THY-0052,Bleed Air Valve,Engine Parts,High,2026-05-11,29,1.16,13.2,32
THY-0052,Bleed Air Valve,Engine Parts,High,2026-05-25,16,0.95,-18.0,23
THY-0052,Bleed Air Valve,Engine Parts,High,2026-06-08,40,0.9,-5.7,52
THY-0052,Bleed Air Valve,Engine Parts,High,2026-06-22,30,0.72,-20.1,40
THY-0052,Bleed Air Valve,Engine Parts,High,2026-07-06,21,0.66,-7.3,25
THY-0053,Fan Blade Fairing,Engine Parts,High,2025-12-08,8,0.71,0.0,9
THY-0053,Fan Blade Fairing,Engine Parts,High,2025-12-22,17,1.03,43.8,22
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-01-05,6,0.84,-17.9,8
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-01-19,18,0.96,13.6,28
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-02-02,38,0.68,-29.3,63
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-02-16,30,0.58,-13.9,45
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-03-02,22,0.57,-2.1,35
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-03-16,12,0.68,18.6,16
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-03-30,2,0.74,9.0,4
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-04-13,29,0.82,10.7,35
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-04-27,15,0.94,14.7,17
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-05-11,44,0.85,-9.8,70
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-05-25,33,0.79,-7.2,53
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-06-08,23,0.69,-12.6,44
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-06-22,17,0.49,-28.9,30
THY-0053,Fan Blade Fairing,Engine Parts,High,2026-07-06,9,0.52,7.3,12
THY-0054,Oil Pressure Sensor,Engine Parts,High,2025-12-08,10,0.41,0.0,20
THY-0054,Oil Pressure Sensor,Engine Parts,High,2025-12-22,3,0.43,4.5,8
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-01-05,11,0.47,8.3,29
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-01-19,5,0.42,-10.4,14
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-02-02,19,0.4,-4.8,59
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-02-16,15,0.3,-25.8,47
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-03-02,12,0.24,-20.8,37
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-03-16,8,0.28,19.3,23
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-03-30,3,0.33,16.4,7
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-04-13,10,0.43,32.1,19
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-04-27,4,0.43,-1.2,7
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-05-11,8,0.46,7.5,22
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-05-25,3,0.37,-20.1,10
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-06-08,15,0.33,-8.6,51
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-06-22,11,0.33,-1.1,35
THY-0054,Oil Pressure Sensor,Engine Parts,High,2026-07-06,7,0.26,-22.6,18
THY-0055,Combustor Liner Panel,Engine Parts,High,2025-12-08,41,0.89,0.0,37
THY-0055,Combustor Liner Panel,Engine Parts,High,2025-12-22,26,1.07,20.9,25
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-01-05,13,0.94,-12.3,14
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-01-19,32,0.92,-2.4,48
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-02-02,20,0.89,-3.4,31
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-02-16,7,0.92,4.2,13
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-03-02,40,0.58,-37.5,47
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-03-16,31,0.61,6.1,37
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-03-30,16,1.06,73.7,18
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-04-13,47,0.82,-22.8,44
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-04-27,30,1.2,46.9,33
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-05-11,18,0.85,-29.7,20
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-05-25,49,0.87,2.6,70
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-06-08,38,0.78,-9.7,52
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-06-22,28,0.69,-12.2,36
THY-0055,Combustor Liner Panel,Engine Parts,High,2026-07-06,18,0.69,0.7,23
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2025-12-08,35,0.96,0.0,31
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2025-12-22,21,1.04,7.7,20
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-01-05,5,1.13,8.7,7
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-01-19,18,0.86,-24.2,23
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-02-02,6,0.84,-2.0,9
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-02-16,35,0.68,-19.0,49
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-03-02,26,0.62,-8.6,35
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-03-16,17,0.71,13.8,20
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-03-30,5,0.84,18.4,6
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-04-13,33,0.95,13.2,33
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-04-27,18,1.11,17.6,19
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-05-11,4,1.0,-10.7,3
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-05-25,30,0.93,-6.6,41
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-06-08,18,0.85,-8.4,29
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-06-22,56,0.67,-21.8,65
THY-0056,Passenger Seat Belt,Cabin Interior,Medium,2026-07-06,46,0.73,10.1,49
THY-0057,Life Vest,Cabin Interior,Medium,2025-12-08,23,1.55,0.0,12
THY-0057,Life Vest,Cabin Interior,Medium,2025-12-22,37,2.0,29.4,25
THY-0057,Life Vest,Cabin Interior,Medium,2026-01-05,9,2.02,0.8,6
THY-0057,Life Vest,Cabin Interior,Medium,2026-01-19,48,1.4,-30.8,37
THY-0057,Life Vest,Cabin Interior,Medium,2026-02-02,30,1.28,-8.3,27
THY-0057,Life Vest,Cabin Interior,Medium,2026-02-16,12,1.33,4.0,12
THY-0057,Life Vest,Cabin Interior,Medium,2026-03-02,66,1.0,-25.2,46
THY-0057,Life Vest,Cabin Interior,Medium,2026-03-16,50,1.18,18.4,33
THY-0057,Life Vest,Cabin Interior,Medium,2026-03-30,29,1.49,26.2,18
THY-0057,Life Vest,Cabin Interior,Medium,2026-04-13,53,1.76,18.1,30
THY-0057,Life Vest,Cabin Interior,Medium,2026-04-27,27,1.87,6.4,16
THY-0057,Life Vest,Cabin Interior,Medium,2026-05-11,1,1.84,-1.9,1
THY-0057,Life Vest,Cabin Interior,Medium,2026-05-25,57,1.61,-12.3,51
THY-0057,Life Vest,Cabin Interior,Medium,2026-06-08,41,1.17,-27.0,37
THY-0057,Life Vest,Cabin Interior,Medium,2026-06-22,27,1.03,-12.5,25
THY-0057,Life Vest,Cabin Interior,Medium,2026-07-06,10,1.21,18.0,10
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2025-12-08,77,2.26,0.0,40
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2025-12-22,45,2.3,2.0,19
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-01-05,94,2.24,-2.7,62
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-01-19,57,2.64,17.9,34
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-02-02,31,1.82,-31.1,20
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-02-16,93,1.48,-19.0,57
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-03-02,72,1.48,0.0,42
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-03-16,53,1.39,-5.6,28
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-03-30,27,1.87,34.6,13
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-04-13,69,2.14,14.0,29
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-04-27,38,2.22,3.8,17
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-05-11,5,2.39,7.8,4
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-05-25,80,1.88,-21.3,53
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-06-08,59,1.46,-22.3,40
THY-0058,Passenger Oxygen Mask,Cabin Interior,Medium,2026-06-22,40,1.35,-7.4,27
THY-0059,Galley Latch,Cabin Interior,Low,2025-12-08,36,1.9,0.0,18
THY-0059,Galley Latch,Cabin Interior,Low,2025-12-22,98,1.97,3.8,60
THY-0059,Galley Latch,Cabin Interior,Low,2026-01-05,67,2.21,12.3,40
THY-0059,Galley Latch,Cabin Interior,Low,2026-01-19,44,1.69,-23.7,29
THY-0059,Galley Latch,Cabin Interior,Low,2026-02-02,22,1.56,-7.5,18
THY-0059,Galley Latch,Cabin Interior,Low,2026-02-16,64,1.58,1.1,46
THY-0059,Galley Latch,Cabin Interior,Low,2026-03-02,41,1.66,4.9,28
THY-0059,Galley Latch,Cabin Interior,Low,2026-03-16,24,1.2,-27.6,16
THY-0059,Galley Latch,Cabin Interior,Low,2026-03-30,82,1.55,29.0,42
THY-0059,Galley Latch,Cabin Interior,Low,2026-04-13,58,1.75,12.7,28
THY-0059,Galley Latch,Cabin Interior,Low,2026-04-27,28,2.08,18.9,12
